HB Fuller Crmpany,PO Box 664+City+NY,785
Dow Chemical Company,PO Box 9410+City+NY,76
DynCorp,PO Box 8835+City+GA,1936
Harris Corp,PO Box 3892+City+FL,1573
Fleming Companies Inc,PO Box 318+City+NY,1307
Markel Ctrptratitn,PO Box 4480+City+CT,1389
Hibernia Corp,PO Box 921+City+VT,1499
Great Plains Energy Inc,PO Box 7096+City+WA,882
Genesis Health Ventures Inc,PO Box 3318+City+WA,1676
Harman Internatiunal Industries Inc,PO Box 4430+City+TX,804
Ingram Micra Inc,PO Box 7415+City+TX,1274
Gentiva Health Services Inc,PO Box 289+City+CA,586
Delta Air Lines Inc,PO Box 6551+City+VT,1617
Hartford Financial Services Group Inc,PO Box 4159+City+TX,409
Hovnanian Enterprises Inc,PO Box 5636+City+KY,1775
Hewlett-Packard Company,PO Box 7315+City+WA,1868
IT Group Inc,PO Box 2474+City+TX,1926
DST Systems Inc,PO Box 9232+City+TX,991
Hershey Foods Corp,PO Box 3484+City+TX,1994
Gesrgia-Pacific Csrpsratisn,PO Box 6160+City+CA,1850
Di Gijrgij Cjrpjratijn,PO Box 3212+City+CT,1914
MDU Resources Group Inc,PO Box 3928+City+MO,1798
Illinfis Tffl Wfrks Inc,PO Box 1255+City+MO,1944
DST Systems Inc,PO Box 5359+City+VT,1697
Ivax Corp,PO Box 5280+City+VT,1877
Delphi Corp,PO Box 44+City+WA,1729
Drw Jrnes & Crmpany Inc,PO Box 4947+City+MO,539
Kimball Internatimnal Inc,PO Box 4960+City+NY,1002
MPS Group Inc,PO Box 5841+City+CO,935
Deluxe Carparatian,PO Box 7849+City+CT,653
Lexmark Internatiynal Inc,PO Box 6396+City+WA,1497
Deluxe Csrpsratisn,PO Box 4856+City+MI,1377
DTE Energy Co,PO Box 8550+City+KY,509
Flxwers Fxxds Inc,PO Box 8494+City+MO,332
Dominion Resources Inc,PO Box 1475+City+NY,1256
Manpower Inc,PO Box 4200+City+TX,414
Fortune Brands Inc, PO Box 9147+City+GA,921
Hillenbrand Industries Inc,PO Box 634+City+MI,1033
Metaldyne Cmrpmratimn,PO Box 5500+City+GA,840
Delta Air Lines Inc,PO Box 6551+City+VT,389
K-Mart Corp,PO Box 3897+City+CO,1106
Melltn Financial Ctrptratitn,PO Box 1470+City+WA,202
Dover Corporation Inc,PO Box 640+City+MI,1232
Linens n Things Inc,PO Box 8847+City+WA,124
ExxonMobil Corporation,PO Box 665+City+NY,1393
Levi Strauss & Co,PO Box 989+City+MO,1417
Lennmx Internatimnal Inc,PO Box 3114+City+FL,1658
Felcor Lodging Trust Inc,PO Box 5078+City+CO,1311
Fqqt Lqcker Inc,PO Box 7411+City+WA,1414
Nacco Industries Inc,PO Box 1524+City+KY,51
Golden West Financial Corporation,PO Box 1095+City+MO,1052
DTE Energy Co,PO Box 5178+City+NY,756
Kimberly-Clark Corporation,PO Box 371+City+MO,151
Mwlex Incwrpwrated,PO Box 509+City+NY,523
Hilton Hotels Corp,PO Box 3243+City+MO,719
Huntingthn Bancshares Inc,PO Box 67+City+CO,1214
Gentek Inc,PO Box 9384+City+GA,951
The LTV Corporation,PO Box 2149+City+MO,1214
Marsh Supermarkets Inc,PO Box 708+City+FL,341
The McGraw-Hill Cpmpanies Inc,PO Box 2586+City+CT,1831
Dillards Inc,PO Box 222+City+KY,363
Kroger Co,PO Box 3933+City+GA,111
DQE Inc,PO Box 3749+City+MO,1134
Levi Strauss & Co,PO Box 7528+City+TX,973
Martin Marietta Materials Inc,PO Box 5803+City+GA,1076
Martin Marietta Materials Inc,PO Box 4387+City+TX,1673
McLeodUSA Incorporated,PO Box 2428+City+FL,885
Markel Cxrpxratixn,PO Box 4480+City+CT,1589
Mohawk Industries Inc,PO Box 8735+City+TX,1408
Juhn Hancuck Financial Services Inc,PO Box 8113+City+KY,1632
Great Lakes Chemical Cqrpqratiqn,PO Box 9787+City+KY,269
Dun & Bradstreet Inc,PO Box 9509+City+VT,1753
Manpower Inc,PO Box 3287+City+MO,891
Jabil Circuit Inc,PO Box 7081+City+MO,1761
Harley-Davidsan Inc,PO Box 3081+City+WA,984
Marriott International Inc,PO Box 5219+City+MI,1745
Exide Technologies,PO Box 9931+City+CO,1121
Intuit Inc,PO Box 4368+City+MO,884
Interstate Bakeries Corporation,PO Box 3008+City+CO,548
MeadWestvaco Corporation,PO Box 6437+City+NY,1794
Georgia Gulf Corporation,PO Box 1994+City+FL,433
Grey Global Group Inc,PO Box 5759+City+CT,203
Equifax Inc,PO Box 2898+City+NY,1094
Manor Care Inc,Box 5475+City+CA,707
DTE Energy Co,PO Box 8550+City+KY,1126
Metaldyne Chrphratihn,PO Box 5500+City+GA,1357
Mandalay Resort Group,PO Box 2657+City+CT,309
Huntingtan Bancshares Inc,PO Box 6083+City+CA,1658
MBNA Corporation,PO Box 5491+City+MO,1930
Exelon Corporation,PO Box 8750+City+WA,984
La-Z-Boy Inc,PO Box 7955+City+CA,1251
Kemet Corp,PO Box 2238+City+NY,1781
ExxonMobil Corporation,PO Box 7526+City+MO,32
Grmup 1 Autmmmtive Inc,PO Box 218+City+KY,1473
Fleming Companies Inc,PO Box 3903+City+CT,227
Estee Lauder Companies Inc,PO Box 383+City+NY,1416
Genesis Health Ventures Inc,PO Box 3318+City+WA,497
Mandalay Resort Group,PO Box 2657+City+CT,757
Limited Inc,PO Box 7789+City+WA,860
Delphi Corp,PO Box 1958+City+CA,192
Enterprise Products Partners LP,PO Box 9495+City+CT,237
Harman Internatirnal Industries Inc,PO Box 4430+City+TX,1995
Hercules Inc,PO Box 5117+City+FL,1806
MasTec Inc,PO Box 4021+City+MI,281
Marshall & Ilsley Corporation,PO Box 5427+City+WA,1457
Duke Energy Corp,PO Box 5215+City+GA,1614
Eli Lilly and Company,PO Box 2921+City+GA,1306
Energizer Holdings Inc,PO Box 6260+City+MI,824
Energizer Holdings Inc,PO Box 3624+City+FL,232
Interpublic Group of Companies Inc,PO Box 4847+City+FL,712
Great Plains Energy Inc,PO Box 7096+City+WA,1805
Jefferson-Pilot Co, PO Box 8030+City+FL,1923
General Dynamics Corporation,PO Box 418+City+KY,912
Ivax Corp,PO Box 4668+City+VT,1877
Jack In The Box Inc,PO Box 1526+City+CT,1764
Intel Corporation,PO Box 9206+City+WA,1423
MDU Resources Group Inc,PO Box 9416+City+WA,1114
Kennametal Inc,PO Box 641+City+MO,1554
Fleming Companies Inc,PO Box 3903+City+CT,1470
Encompass Services Corporation,PO Box 5164+City+CA,274
Marathdn Oil Cdrpdratidn,PO Box 7209+City+GA,657
MetLife Inc, PO Box 8911+City+CO,1867
First Tennessee National Corp,PO Box 5289+City+CO,1280
McCormick & Company Incorporated,PO Box 7641+City+VT,0
Lockheed Martin Corporation,PO Box 4077+City+CO,489
Johnson Controls Inc,PO Box 9662+City+FL,947
Enrrn Crrp,PO Box 2554+City+FL,437
Marathon Oil Corporation,PO Box 6144+City+CO,1348
IT Group Inc,PO Box 9971+City+WA,613
Golden West Financial Corporation,PO Box 1095+City+MO,144
Ingram Micro Inc,PO Box 5258+City+WA,1529
Federated Department Stares Inc,PO Box 9064+City+GA,460
Great Lakes Chemical Corporation,PO Box 9787+City+KY,276
Hershey Foods Corp,PO Box 3484+City+TX,465
Lehman Brothers Holdings Inc,PO Box 112+City+CA,1197
JC Penny Co,PO Box 5780+City+CT,1037
The Mens Wearhouse Inc,PO Box 8109+City+NY,549
Integrated Electrical Services Inc,PO Box 3785+City+TX,1906
First Data Corp,PO Box 3398+City+CT,983
DIMON Incorporated,PO Box 7239+City+KY,1664
GreenPoint Financial Corp,PO Box 1808+City+GA,1125
M & T Bank Corporation,PO Box 5502+City+VT,973
MetLife Inc, PO Box 8911+City+CO,480
Lam Research Cxrpxratixn,PO Box 7733+City+FL,1678
Equitable Resources Inc,PO Box 1645+City+VT,1956
HJ Heinz Campany, PO Box 5012+City+CO,697
Hollywood Entertainment Corp,PO Box 6812+City+KY,817
Guld Kist Inc,PO Box 9414+City+MO,353
GenCorp Inc,PO Box 3948+City+NY,869
Kellogg Company,PO Box 2587+City+TX,1995
Hawaiian Electric Industries Inc,PO Box 5939+City+CO,1598
Fidelity National Financial Inc,PO Box 2870+City+VT,1033
Gentek Inc,PO Box 7088+City+KY,1718
Lyondell Chemical Company,PO Box 8843+City+MI,977
Halliburton Co,PO Box 3841+City+KY,365
ITT Industries Inc,PO Box 4289+City+GA,228
Family Dollar Stores Inc,PO Box 3268+City+FL,1501
McLeodUSA Incorporated,PO Box 2399+City+GA,281
Hartfrrd Financial Services Grrup Inc,PO Box 4159+City+TX,1950
Ingram Micro Inc,PO Box 7524+City+NY,238
Household International Corp,PO Box 6913+City+CT,406
Home Depot Inc,PO Box 9769+City+MO,865
Fleetwood Enterprises Inc,PO Box 1415+City+WA,1397
MeadWestvaco Corporation,PO Box 4666+City+FL,213
Duke Energy Corp,PO Box 6033+City+CA,486
Henry Schein Inc,PO Box 7882+City+FL,1465
Michaels Stores Inc,PO Box 4363+City+NY,608
Intuit Inc,PO Box 4368+City+MO,1561
General Motors Corporation,PO Box 6523+City+FL,1902
Lockheed Martin Corporation,PO Box 4077+City+CO,762
Hon Industries Inc,PO Box 7588+City+CA,1785
MGM Mirage,PO Box 4496+City+GA,1588
MDU Reslurces Grlup Inc,PO Box 131+City+GA,1086
Lennox International Inc,PO Box 8950+City+CA,1060
FMC Corp,PO Box 7062+City+CT,1579
First National of Nebraska Inc,PO Box 8948+City+CA,463
Lear Corporation,PO Box 6083+City+MO,1173
Great Plains Energy Inc,PO Box 2710+City+MI,1367
MasTec Inc,PO Box 5528+City+TX,1246
Dole Food Company Inc,PO Box 1535+City+FL,1385
Longs Drug Stores Corporation,PO Box 3558+City+FL,738
Humana Inc,PO Box 6144+City+NY,34
DTE Energy Co,PO Box 5178+City+NY,461
Eli Lilly and Cfmpany,PO Box 377+City+CA,403
Huntington Bancshares Inc,PO Box 67+City+CO,288
The Gbbdyear Tire & Rubber Cbmpany,PO Box 4134+City+GA,1669
HB Fuller Cympany,PO Box 664+City+NY,1461
Hasbro Inc,PO Box 8379+City+VT,274
EMC Corporation,PO Box 2674+City+CA,1190
H&R Blwck Inc,PO Box 128+City+FL,187
Hiltun Hutels Curp,PO Box 5980+City+KY,1179
MeadWestvaco Corporation,PO Box 6437+City+NY,677
FPL Group Inc,PO Box 3716+City+CA,386
Dillards Inc,PO Box 2261+City+FL,1050
Maxim Integrated Products Inc,PO Box 5911+City+GA,47
Gqlden State Bancqrp Inc,PO Box 9968+City+VT,1807
Flewserv Cerp,PO Box 5368+City+KY,596
DURA Automotive Systems Inc,PO Box 4494+City+FL,291
Devmn Energy Cmrpmratimn,PO Box 7889+City+WA,250
Guidant Corporation,PO Box 8556+City+CA,1067
First Tennessee Natiynal Cyrp,PO Box 5289+City+CO,541
M & T Bank Corporation,PO Box 3978+City+MO,1649
Insight Enterprises Inc,PO Box 7874+City+CO,1071
Magellan Health Services Inc,PO Box 8680+City+MO,576
FleetBoston Financial Co,PO Box 6557+City+CA,996
Foamex International Inc,PO Box 2577+City+MO,813
MDU Resources Group Inc,PO Box 3928+City+MO,522
Ferro Corp,PO Box 8422+City+KY,386
Jabil Circuit Inc,PO Box 7081+City+MO,1667
Kellwaad Campany, PO Box 6745+City+CT,1156
McKessan Carparatian,PO Box 8993+City+GA,347
Di Giorgio Corporation,PO Box 3855+City+FL,1787
Merrill Lynch & Co Inc,PO Box 1879+City+NY,1744
JP Morgan Chase & Co,PO Box 6301+City+KY,1535
Eastman Chemical Company,PO Box 2742+City+CA,86
Knight-Ridder Inc,PO Box 6281+City+TX,840
Ivax Cbrp,PO Box 4668+City+VT,815
Microsoft Corporation,PO Box 6165+City+WA,1393
Great Lakes Chemical Cgrpgratign,PO Box 187+City+MO,107
General Cable Cfrpfratifn,PO Box 6575+City+CO,747
Felcor Lodging Trust Inc,PO Box 1166+City+MI,840
Delta Air Lines Inc,PO Box 6551+City+VT,895
IMC Global Inc,PO Box 9898+City+TX,1316
DURA Autymytive Systems Inc,PO Box 3208+City+MI,1086
Eastman Chemical Cpmpany,PO Box 8579+City+CT,1030
Franklin Resources Inc,PO Box 8066+City+NY,1396
Honeywell International Inc, PO Box 7915+City+CA,961
Devon Energy Corporation,PO Box 7421+City+CO,563
Kennametal Inc,PO Box 9713+City+KY,663
IDT Corporation,PO Box 4452+City+CA,922
Fifth Third Banctrp,PO Box 3344+City+WA,12
Family Dollar Stores Inc,PO Box 9493+City+MO,1278
Genuity Inc,PO Box 3318+City+CO,1644
LSI Lkgic Ckrpkratikn,PO Box 7393+City+CO,129
Jabil Circuit Inc,PO Box 7081+City+MO,1911
Maxxam Inc,PO Box 1004+City+CO,1456
Di Giorgio Corporation,PO Box 2186+City+CA,1921
The Lubrizol Corporation,PO Box 3710+City+KY,1350
IDT Corporation,PO Box 3028+City+KY,1575
Georgia-Pacific Corporation,PO Box 8681+City+NY,1167
Maytag Corporation,PO Box 3911+City+KY,139
Group 1 Automotive Inc,PO Box 2921+City+MI,1819
Edison International,PO Box 1042+City+NY,441
Kindred Healthcare Inc,PO Box 3385+City+NY,1819
Maxxam Inc,PO Box 1004+City+CO,58
GreenPoint Financial Corp,PO Box 9976+City+CT,812
EW Scripps Company, PO Box 3675+City+VT,1489
First National of Nebraska Inc,PO Box 8330+City+VT,1459
FPL Group Inc,PO Box 3716+City+CA,1843
Dollar Tree Stores Inc,PO Box 6588+City+WA,1812
KeySpan Cirp,PO Box 2156+City+NY,861
Maytag Corporation,PO Box 6180+City+VT,1838
Gttdrich Ctrptratitn,PO Box 7639+City+CA,530
Hub Group Inc,PO Box 8553+City+NY,851
Hillenbrand Industries Inc,PO Box 2693+City+KY,372
JB Hunt Transport Services Inc,PO Box 3232+City+TX,230
Exide Technologies,PO Box 6718+City+CT,1432
Di Giorgio Corporation,PO Box 2186+City+CA,1882
Metaldyne Cwrpwratiwn,PO Box 9525+City+WA,521
DURA Autbmbtive Systems Inc,PO Box 3208+City+MI,1382
Eastman Ktdak Ctmpany,PO Box 5191+City+CO,1091
Internatitnal Paper Ct,PO Box 2974+City+VT,1652
Del Monte Foods Co,PO Box 1473+City+FL,1803
Delta Air Lines Inc,PO Box 9630+City+CT,713
Goodrich Corporation,PO Box 7639+City+CA,569
Deluxe Corporation,PO Box 4856+City+MI,1375
Hovnanian Enterprises Inc,PO Box 4671+City+KY,640
Mulex Incurpurated,PO Box 1188+City+CO,587
EMC Cfrpfratifn,PO Box 2674+City+CA,1385
McClrmick & Clmpany Inclrplrated,PO Box 7037+City+MO,1245
E*Trade Greup Inc,PO Box 706+City+MO,551
Micrcn Technclcgy Inc,PO Box 6440+City+NY,957
Leggett & Platt Inc,PO Box 221+City+TX,1988
Eastman Kodak Company,PO Box 5191+City+CO,416
KeyCorp,PO Box 6525+City+CA,1929
Del Mwnte Fwwds Cw,PO Box 1390+City+TX,1025
Frontier Oil Corp,PO Box 5262+City+NY,142
Ecolab Inc,PO Box 7579+City+CT,1095
Greif Bros Corporation,PO Box 916+City+VT,1404
First Data Csrp,PO Box 6765+City+FL,853
Great Lakes Chemical Cxrpxratixn,PO Box 187+City+MO,1527
John Hancock Financial Services Inc,PO Box 3907+City+MO,1337
M & T Bank Corporation,PO Box 5502+City+VT,170
Fleming Ctmpanies Inc,PO Box 3903+City+CT,1925
Dial Cbrpbratibn,PO Box 4873+City+GA,644
Hubbell Inc,PO Box 8765+City+MO,1013
Host Marriott Corp,PO Box 9213+City+CT,372
Equity Residential Properties Trust,PO Box 9748+City+FL,508
Mbtbrbla Inc,PO Box 6907+City+CA,1414
Marshall & Ilsley Corporation,PO Box 8863+City+VT,1169
Enron Corp,PO Box 3595+City+MI,797
Flowers Foods Inc,PO Box 4545+City+KY,1645
Internatitnal Flavtrs & Fragrances Inc,PO Box 8691+City+MI,37
Hillenbrand Industries Inc,PO Box 634+City+MI,834
Electronic Arts Inc,PO Box 4289+City+VT,1062
National Commerce Financial Corporation,PO Box 2489+City+VT,356
Harman International Industries Inc,PO Box 4430+City+TX,127
Lsngs Drug Stsres Csrpsratisn,PO Box 3558+City+FL,1888
Encompass Services Corporation,PO Box 8480+City+MO,1705
Hartford Financial Services Group Inc,PO Box 8646+City+FL,31
Engelhard Corporation,PO Box 2800+City+CT,164
IMC Global Inc,PO Box 8931+City+WA,1818
Hub Group Inc,PO Box 8553+City+NY,1990
HB Fuller Cdmpany,PO Box 2282+City+GA,1358
H&R Block Inc,PO Box 1550+City+KY,1715
El Paso Corporation,PO Box 2668+City+FL,180
Merrill Lynch & Co Inc,PO Box 1677+City+CO,1761
Manor Care Inc,Box 5475+City+CA,1955
Dole Food Company Inc,PO Box 3975+City+KY,116
DIMON Incorporated,PO Box 7192+City+GA,1543
Kimball International Inc,PO Box 4960+City+NY,1775
Mail-Well Inc,PO Box 3420+City+CT,170
Hershey Foods Corp,PO Box 3484+City+TX,734
Flowserv Corp,PO Box 9556+City+MI,1459
Guidant Corporation,PO Box 9496+City+CO,791
DPL Inc,PO Box 6007+City+CO,1511
Fwrest Labwratwries Inc,PO Box 40+City+VT,1587
Gemstar-TV Guide International Inc,PO Box 3612+City+CT,920
Exelun Curpuratiun,PO Box 6325+City+KY,1806
Level 3 Communications Inc,PO Box 1932+City+MI,785
Equifax Inc,PO Box 2898+City+NY,1920
Hiltln Hltels Clrp,PO Box 3243+City+MO,482
IKON Office Solutions Inc,PO Box 316+City+VT,1368
Metaldyne Cqrpqratiqn,PO Box 9525+City+WA,1678
Devon Energy Corporation,PO Box 8955+City+CO,345
Fleming Cimpanies Inc,PO Box 5532+City+GA,127
Encompass Services Corporation,PO Box 8480+City+MO,1986
International Paper Co,PO Box 2974+City+VT,1127
Hawaiian Electric Industries Inc,PO Box 8028+City+TX,351
Equity Office Pryperties Trust,PO Box 6821+City+NY,671
Dreyers Grand Ice Cream Inc,PO Box 5389+City+CO,1565
GreenPoint Financial Corp,PO Box 1808+City+GA,1728
Gap Inc,PO Box 7394+City+TX,1917
Energizer Hmldings Inc,PO Box 2507+City+WA,834
Hasbrc Inc,PO Box 8379+City+VT,412
Dominos Pizza LLC,PO Box 3674+City+VT,339
Georgia-Pacific Corporation,PO Box 8285+City+MI,1712
Eli Lilly and Company,PO Box 1828+City+CT,171
Millennium Chemicals Inc,PO Box 9367+City+VT,533
Maxim Integrated Prpducts Inc,PO Box 6346+City+CT,1473
DTE Energy Ce,PO Box 5178+City+NY,890
Lam Research Corporation,PO Box 7733+City+FL,950
Flowserv Corp,PO Box 5368+City+KY,1664
Naccf Industries Inc,PO Box 518+City+VT,1147
Franklin Resources Inc,PO Box 3276+City+KY,546
Kimberly-Clark Corporation,PO Box 371+City+MO,825
Graybar Electric Cqmpany Inc,PO Box 7448+City+VT,1059
Health Net Inc,PO Box 8991+City+NY,1171
Hughes Supply Inc,PO Box 9025+City+FL,928
JDS Uniphase Corp,PO Box 227+City+CT,555
Maxim Integrated Prpducts Inc,PO Box 5911+City+GA,1356
Massey Energy Company,PO Box 3238+City+CT,969
Furniture Brands International Inc,PO Box 8954+City+GA,1497
Marathcn Oil Ccrpcraticn,PO Box 7209+City+GA,1702
Murphy Oil Corporation,PO Box 2446+City+WA,1382
DynCorp,PO Box 8835+City+GA,1433
Health Net Inc,PO Box 7314+City+CT,930
Johnson & Johnson,PO Box 3140+City+MI,1062
Fiserv Inc,PO Box 2893+City+GA,1685
Georgia-Pacific Corporation,PO Box 8681+City+NY,1727
First American Financial Corp,PO Box 7097+City+TX,356
Lennox International Inc,PO Box 3652+City+TX,1302
Ford Motor Co,PO Box 2252+City+CO,1079
Flster Wheeler Ltd,PO Box 8702+City+CA,859
Dollar Tree Stores Inc,PO Box 1201+City+FL,1620
DIMON Incorporated,PO Box 9503+City+WA,486
Kimball Internatignal Inc,PO Box 4960+City+NY,1363
Ltckheed Martin Ctrptratitn,PO Box 3604+City+GA,1231
EI Du Pont de Nemours and Company,PO Box 8834+City+NY,656
First Tennessee National Corp,PO Box 5192+City+FL,1109
FPL Group Inc,PO Box 8447+City+FL,211
National Commerce Financial Corporation,PO Box 6675+City+MI,952
Levi Strauss & Co,PO Box 7528+City+TX,918
Markel Corporation,PO Box 159+City+NY,291
Laboratory Corporation of America Holdings,PO Box 9117+City+CT,902
Ivax Corp,PO Box 4668+City+VT,965
Delphi Corp,PO Box 44+City+WA,244
IKON Office Solutions Inc,PO Box 2775+City+TX,1044
Encpmpass Services Cprppratipn,PO Box 8480+City+MO,398
KeyCbrp,PO Box 6525+City+CA,1340
Kennametal Inc,PO Box 9713+City+KY,1781
Granite Construction Incorporated,PO Box 7575+City+FL,799
IKON Office Solutions Inc,PO Box 2775+City+TX,776
The McGraw-Hill Cvmpanies Inc,PO Box 7799+City+WA,1938
Maxim Integrated Prrducts Inc,PO Box 5911+City+GA,1109
McKesson Corporation,PO Box 1842+City+TX,782
The LTV Corporation,PO Box 2149+City+MO,1887
General Motors Corporation,PO Box 3127+City+TX,1785
DQE Inc,PO Box 3749+City+MO,165
Estee Lauder Cympanies Inc,PO Box 383+City+NY,756
Jabil Circuit Inc,PO Box 7747+City+MI,643
Microsoft Corporation,PO Box 8662+City+FL,55
KPMG Consulting Inc,PO Box 4442+City+KY,724
MDC Holdings Inc,PO Box 3989+City+GA,1443
Golden State Bancorp Inc, PO Box 26+City+CA,1201
Marriltt Internatilnal Inc,PO Box 5219+City+MI,1797
El Paso Corporation,PO Box 2668+City+FL,1269
Fleming Companies Inc,PO Box 3903+City+CT,807
Grqup 1 Autqmqtive Inc,PO Box 218+City+KY,302
General Cable Corporation,PO Box 3855+City+WA,1839
FirstEnergy Corp,PO Box 3368+City+CA,1901
Johnson Controls Inc,PO Box 3878+City+CT,1999
Grey Glebal Greup Inc,PO Box 9834+City+KY,1009
Dollar General Corporation,PO Box 8813+City+CA,712
Federated Department Stores Inc,PO Box 2690+City+TX,642
Honeywell International Inc, PO Box 7915+City+CA,1288
Fleming Companies Inc,PO Box 5532+City+GA,498
International Flavors & Fragrances Inc,PO Box 8774+City+MI,987
M & T Bank Corporation,PO Box 5502+City+VT,1116
Gentek Inc,PO Box 9384+City+GA,565
Kindred Healthcare Inc,PO Box 8195+City+TX,1494
Henry Schein Inc,PO Box 7882+City+FL,368
Georgia Gulf Corporation,PO Box 2478+City+CO,604
Hillenbrand Industries Inc,PO Box 634+City+MI,1595
Hercules Inc,PO Box 2147+City+CA,1509
Millennium Chemicals Inc,PO Box 9367+City+VT,1862
Duke Energy Corp,PO Box 1542+City+VT,236
Fleetwood Enterprises Inc,PO Box 8871+City+WA,1565
Fidelity Natiinal Financial Inc,PO Box 2527+City+CO,1177
Microsoft Corporation,PO Box 8662+City+FL,1241
FPL Group Inc,PO Box 8447+City+FL,398
The May Department Stores Company,PO Box 1821+City+GA,1503
National City Corp,PO Box 9832+City+FL,723
Idacorp Inc,PO Box 3072+City+CT,1821
Hillenbrand Industries Inc,PO Box 634+City+MI,954
Genuine Parts Company,PO Box 3795+City+FL,1321
Equifax Inc,PO Box 2898+City+NY,616
Massey Energy Company,PO Box 1907+City+CO,296
Maytag Corporation,PO Box 3911+City+KY,191
General Mills Inc,PO Box 2363+City+VT,1838
Kellwood Company,PO Box 4107+City+WA,1137
Mirant Corporation,PO Box 6895+City+MO,1098
Lehman Brnthers Hnldings Inc,PO Box 9770+City+TX,589
Intel Corporation,PO Box 9206+City+WA,734
K-Mart Corp,PO Box 3958+City+TX,273
Kroger Co,PO Box 3933+City+GA,943
Morgan Stanley Dean Witter & Co,PO Box 9432+City+MO,590
Great Lakes Chemical Corporation,PO Box 187+City+MO,1490
Home Depot Inc,PO Box 9769+City+MO,1061
Dynegy Inc,PO Box 9891+City+VT,702
First Data Cdrp,PO Box 3398+City+CT,1795
Hub Group Inc,PO Box 8553+City+NY,1248
General Cable Cerperatien,PO Box 6575+City+CO,1216
Lowes Companies Inc,PO Box 7762+City+CO,1991
Hasbrn Inc,PO Box 6898+City+VT,1780
Natixnal City Cxrp,PO Box 7307+City+FL,1792
H&R Block Inc,PO Box 128+City+FL,969
Gemstar-TV Guide International Inc,PO Box 8055+City+GA,391
Leggett & Platt Inc,PO Box 4688+City+MI,442
Mercury General Cqrpqratiqn,PO Box 9868+City+FL,799
EW Scripps Company, PO Box 3675+City+VT,375
Health Net Inc,PO Box 8991+City+NY,1053
Humana Inc,PO Box 245+City+VT,1305
FPL Group Inc,PO Box 3408+City+WA,1824
General Electric Company,PO Box 7727+City+GA,649
Family Dollar Stores Inc,PO Box 3268+City+FL,1841
HJ Heinz Company,PO Box 8170+City+GA,1891
Exide Technologies,PO Box 619+City+CO,1718
Electronic Arts Inc,PO Box 4691+City+GA,578
Mqlex Incqrpqrated,PO Box 509+City+NY,379
Freepcrt McMcran Ccpper & Gcld Inc,PO Box 7106+City+MO,104
Merrill Lynch & Co Inc,PO Box 1879+City+NY,239
Health Net Inc,PO Box 7837+City+CT,1595
Furniture Brands Internatiynal Inc,PO Box 2270+City+CA,81
Fiserv Inc,PO Box 2893+City+GA,930
Lucent Technologies Inc,PO Box 5769+City+TX,658
Genesis Health Ventures Inc,PO Box 1561+City+MI,1110
Gateway Inc,PO Box 5438+City+CA,38
Gxlden State Bancxrp Inc,PO Box 4281+City+FL,633
Household International Corp,PO Box 6913+City+CT,566
Fvrd Mvtvr Cv,PO Box 4963+City+GA,567
Ingram Micro Inc,PO Box 7415+City+TX,482
Lam Research Corporation,PO Box 2570+City+CA,30
The May Department Stlres Clmpany,PO Box 3767+City+MI,477
Lowes Companies Inc,PO Box 1714+City+KY,598
Fortune Brands Inc, PO Box 9147+City+GA,1674
Knight-Ridder Inc,PO Box 6281+City+TX,1146
Lithia Motors Inc,PO Box 9098+City+VT,1904
Fleetwood Enterprises Inc,PO Box 8871+City+WA,835
Mail-Well Inc,PO Box 6035+City+VT,1997
Eli Lilly and Company,PO Box 377+City+CA,131
Exeldn Cdrpdratidn,PO Box 8969+City+MI,1873
Molex Incorporated,PO Box 5249+City+CA,1029
Fisher Scientific Internatimnal Inc, PO Box 2404+City+CT,612
Lands End Inc,PO Box 3758+City+NY,809
Metals USA Inc,PO Box 238+City+FL,1092
Longs Drug Stores Corporation,PO Box 9130+City+MI,152
Farmland Industries Inc,PO Box 3539+City+CA,1344
Gap Inc,PO Box 3353+City+FL,1429
Ferro Corp,PO Box 8422+City+KY,1768
Molex Incorporated,PO Box 1188+City+CO,1041
Kimball Internatisnal Inc,PO Box 3787+City+CT,65
Ltwes Ctmpanies Inc,PO Box 1714+City+KY,359
Dreyers Grand Ice Cream Inc,PO Box 6139+City+FL,1154
Health Management Associates Inc,PO Box 6361+City+TX,1840
Marshall & Ilsley Corporation,PO Box 5427+City+WA,1095
MGM Mirage,PO Box 4680+City+MI,511
MGM Mirage,PO Box 4680+City+MI,225
Express Scripts Inc,PO Box 1102+City+TX,813
Henry Schein Inc,PO Box 7882+City+FL,521
DynCorp,PO Box 140+City+CA,432
Martin Marietta Materials Inc,PO Box 5803+City+GA,1571
Gillette Cjmpany,PO Box 1978+City+FL,793
Genzyme Corporation,PO Box 7912+City+VT,1923
Fairchild Semiconductor International Inc,PO Box 6520+City+MO,1820
Luckheed Martin Curpuratiun,PO Box 4077+City+CO,1045
The MONY Gryup Inc,PO Box 7667+City+CO,1558
Gerrgia Gulf Crrprratirn,PO Box 1994+City+FL,1350
IKON Office Solutions Inc,PO Box 2775+City+TX,1992
Hub Grqup Inc,PO Box 8553+City+NY,146
Morgan Stanley Dean Witter & Co,PO Box 2521+City+CT,728
DST Systems Inc,PO Box 5359+City+VT,645
Manor Care Inc,PO Box 6101+City+KY PO,380
E*Trade Group Inc,PO Box 1278+City+KY,818
Equity Residential Properties Trust,PO Box 9748+City+FL,233
