Fleetwood Enterprises Inc,PO Box 7084+City+MI,935
Healthsouth Corp,PO Box 8053+City+MO,1426
Franklin Resources Inc,PO Box 4584+City+KY,1242
EMC Corporation,PO Box 2674+City+CA,249
Kimberly-Clark Corporation,PO Box 371+City+MO,533
IKON Office Solutions Inc,PO Box 2533+City+CT,979
Dreyers Grand Ice Cream Inc,PO Box 6139+City+FL,553
Johnson & Johnson,PO Box 3831+City+GA,1269
General Electric Company,PO Box 7727+City+GA,847
Milacron Inc,PO Box 4173+City+FL,93
Georgia-Pacific Corporation,PO Box 8285+City+MI,1841
John Hancock Financial Services Inc,PO Box 8113+City+KY,314
Exide Technologies,PO Box 619+City+CO,876
Insight Enterprises Inc,PO Box 6107+City+NY,894
The MONY Group Inc,PO Box 8477+City+MI,45
National Commerce Financial Corporation,PO Box 8686+City+TX,1571
Equity Residential Properties Trust,PO Box 9748+City+FL,1015
Landstar System Inc,PO Box 627+City+MI,693
Genuine Parts Company,PO Box 3795+City+FL,1958
Dollar General Corporation,PO Box 6023+City+NY,486
HJ Heinz Company, PO Box 5012+City+CO,640
Expeditors International of Washington Inc,PO Box 5762+City+VT,1954
Nabors Industries Inc,PO Box 7429+City+KY,174
Michaels Stores Inc,PO Box 4363+City+NY,657
First Tennessee National Corp,PO Box 5289+City+CO,1249
EMC Corporation,PO Box 2765+City+MI,908
Liz Claiborne Inc,PO Box 4027+City+NY,1117
Dominion Resources Inc,PO Box 8355+City+KY,1799
L-3 Communications Holdings Inc,PO Box 9047+City+MI,398
KB Home,PO Box 2022+City+MI,1226
Eastman Chemical Company,PO Box 9383+City+CO,550
Enron Corp,PO Box 2554+City+FL,753
Echostar Communications Corporation,PO Box 9391+City+CO,701
Equifax Inc,PO Box 2898+City+NY,148
Encompass Services Corporation,PO Box 1729+City+MO,240
K-Mart Corp,PO Box 3897+City+CO,727
Molex Incorporated,PO Box 1188+City+CO,546
Estee Lauder Companies Inc,PO Box 7416+City+CO,1226
L-3 Communications Holdings Inc,PO Box 8208+City+VT,846
National Commerce Financial Corporation,PO Box 6675+City+MI,1954
General Dynamics Corporation,PO Box 479+City+FL,716
Knight-Ridder Inc,PO Box 9204+City+TX,1281
Lands End Inc,PO Box 3758+City+NY,1874
Fiserv Inc,PO Box 133+City+CO,519
DPL Inc,PO Box 6007+City+CO,321
La-Z-Boy Inc,PO Box 7955+City+CA,1657
Federal Express Corp,PO Box 986+City+FL,832
Dole Food Company Inc,PO Box 1535+City+FL,507
Emcor Group Inc,PO Box 7176+City+TX,1002
Marsh Supermarkets Inc,PO Box 708+City+FL,1651
Metals USA Inc,PO Box 954+City+WA,1066
FPL Group Inc,PO Box 8447+City+FL,221
Dial Corporation,PO Box 4651+City+NY,637
Exide Technologies,PO Box 9931+City+CO,1457
Kohls Corp,PO Box 8911+City+CT,1206
Humana Inc,PO Box 6144+City+NY,1390
Murphy Oil Corporation,PO Box 840+City+VT,1344
Expeditors International of Washington Inc, PO Box 4372+City+WA,1212
Linens n Things Inc,PO Box 2719+City+VT,1687
GenCorp Inc,PO Box 1390+City+GA,626
Expeditors International of Washington Inc, PO Box 4372+City+WA,625
Enron Corp,PO Box 7258+City+KY,1376
Ferro Corp,PO Box 6564+City+WA,807
IMC Global Inc,PO Box 8931+City+WA,1230
FirstEnergy Corp,PO Box 3368+City+CA,336
Molex Incorporated,PO Box 1188+City+CO,899
Diebold Incorporated,PO Box 9693+City+FL,660
Jack In The Box Inc,PO Box 705+City+CT,823
Jefferson-Pilot Co,PO Box 3053+City+WA,157
IMS Health Inc,PO Box 3638+City+CA,1949
ExxonMobil Corporation,PO Box 7526+City+MO,124
Ferro Corp,PO Box 8422+City+KY,1540
Interpublic Group of Companies Inc,PO Box 848+City+CT,735
Humana Inc,PO Box 245+City+VT,85
Lands End Inc,PO Box 3758+City+NY,447
Humana Inc,PO Box 245+City+VT,770
Lyondell Chemical Company,PO Box 5673+City+CA,194
Express Scripts Inc,PO Box 3544+City+MO,333
DTE Energy Co,PO Box 8550+City+KY,1210
Nabors Industries Inc,PO Box 7429+City+KY,413
Hollywood Entertainment Corp,PO Box 2400+City+CO,359
Hartford Financial Services Group Inc,PO Box 4159+City+TX,598
M & T Bank Corporation,PO Box 3978+City+MO,1713
Exelon Corporation,PO Box 6325+City+KY,1955
MGIC Investment Corporation,PO Box 4941+City+MO,1048
Emcor Group Inc,PO Box 9690+City+TX,668
Marshall & Ilsley Corporation,PO Box 8863+City+VT,1216
Marathon Oil Corporation,PO Box 1756+City+TX,1517
Henry Schein Inc,PO Box 7882+City+FL,1210
Knight-Ridder Inc,PO Box 9204+City+TX,1297
M & T Bank Corporation,PO Box 3978+City+MO,692
MDC Holdings Inc,PO Box 6185+City+NY,161
Dynegy Inc,PO Box 2323+City+CT,319
Milacron Inc,PO Box 3881+City+WA,1792
The Mens Wearhouse Inc,PO Box 8109+City+NY,927
Ingram Micro Inc,PO Box 5258+City+WA,1304
Level 3 Communications Inc,PO Box 1932+City+MI,1932
Federated Department Stores Inc,PO Box 3190+City+MI,1803
Kennametal Inc,PO Box 9713+City+KY,1777
Halliburton Co,PO Box 1478+City+CO,132
Dynegy Inc,PO Box 9891+City+VT,709
IMS Health Inc,PO Box 8273+City+KY,518
Johnson & Johnson,PO Box 8173+City+MO,488
Furniture Brands International Inc,PO Box 8954+City+GA,1636
DST Systems Inc,PO Box 1150+City+CO,794
The LTV Corporation,PO Box 2149+City+MO,986
Lithia Motors Inc,PO Box 9098+City+VT,689
Granite Construction Incorporated,PO Box 6418+City+GA,1130
Kimball International Inc,PO Box 4960+City+NY,454
MGIC Investment Corporation,PO Box 2620+City+GA,1231
International Multifoods Corporation,PO Box 5492+City+MO,1187
MGM Mirage,PO Box 4496+City+GA,817
JP Morgan Chase & Co,PO Box 6301+City+KY,914
EI Du Pont de Nemours and Company,PO Box 8834+City+NY,4
Michaels Stores Inc,PO Box 3261+City+NY,580
Flowserv Corp,PO Box 5368+City+KY,1947
Level 3 Communications Inc,PO Box 8902+City+CO,1034
John Hancock Financial Services Inc,PO Box 3907+City+MO,391
El Paso Corporation,PO Box 2668+City+FL,1857
JDS Uniphase Corp,PO Box 3573+City+NY,1610
Flowserv Corp,PO Box 5655+City+NY,79
MBNA Corporation,PO Box 2458+City+WA,641
FirstEnergy Corp,PO Box 8178+City+GA,1370
The Goodyear Tire & Rubber Company,PO Box 4134+City+GA,215
Lennar Corporation,PO Box 6924+City+KY,1825
GenCorp Inc,PO Box 1390+City+GA,595
McKesson Corporation,PO Box 8993+City+GA,1726
GenCorp Inc,PO Box 3948+City+NY,134
The Mens Wearhouse Inc,PO Box 8477+City+KY,1792
Hubbell Inc,PO Box 4581+City+KY,1581
Johnson & Johnson,PO Box 3831+City+GA,1490
Gentek Inc,PO Box 7088+City+KY,1592
McLeodUSA Incorporated,PO Box 2399+City+GA,1230
Medtronic Inc,PO Box 5813+City+WA,1311
Flowers Foods Inc,PO Box 3203+City+CO,929
Gentek Inc,PO Box 9384+City+GA,409
Di Giorgio Corporation,PO Box 3855+City+FL,285
Lear Corporation,PO Box 5719+City+CO,85
E*Trade Group Inc,PO Box 1278+City+KY,1711
Dover Corporation Inc,PO Box 5452+City+WA,636
Genuine Parts Company,PO Box 2753+City+MI,530
Home Depot Inc,PO Box 4843+City+VT,1979
Nash Finch Company,PO Box 176+City+TX,707
Enron Corp,PO Box 7258+City+KY,692
El Paso Corporation,PO Box 9566+City+WA,484
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,528
Kimball International Inc,PO Box 3787+City+CT,1552
Eaton Corporation,PO Box 5955+City+VT,1297
International Flavors & Fragrances Inc,PO Box 8774+City+MI,667
Marsh Supermarkets Inc,PO Box 708+City+FL,1966
Harsco Corp,PO Box 5136+City+NY,99
DQE Inc,PO Box 3749+City+MO,861
DTE Energy Co,PO Box 8550+City+KY,1188
Hibernia Corp,PO Box 3293+City+CT,982
Goodrich Corporation,PO Box 2816+City+MO,570
Hewlett-Packard Company,PO Box 7315+City+WA,577
Deluxe Corporation,PO Box 7849+City+CT,197
International Business Machines Corp,PO Box 8618+City+MI,469
First Tennessee National Corp,PO Box 5289+City+CO,305
Gentiva Health Services Inc,PO Box 6295+City+CA,1966
FleetBoston Financial Co,PO Box 4431+City+CO,1684
Genesis Health Ventures Inc,PO Box 3318+City+WA,1422
Kemet Corp,PO Box 2238+City+NY,1783
GreenPoint Financial Corp,PO Box 7211+City+GA,158
Integrated Electrical Services Inc,PO Box 9480+City+MO,1131
Entergy Corporation,PO Box 3675+City+WA,639
Diebold Incorporated,PO Box 8080+City+FL,1791
Mattel Inc,PO Box 2909+City+MI,1533
Goodrich Corporation,PO Box 2816+City+MO,1738
H&R Block Inc,PO Box 2483+City+GA,272
MasTec Inc,PO Box 9281+City+NY,10
Hewlett-Packard Company,PO Box 6320+City+MO,1634
EMC Corporation,PO Box 2674+City+CA,1639
Gillette Company,PO Box 1978+City+FL,699
El Paso Corporation,PO Box 5390+City+MI,1660
Johnson & Johnson,PO Box 3140+City+MI,664
Liz Claiborne Inc,PO Box 4027+City+NY,1396
DURA Automotive Systems Inc,PO Box 3208+City+MI,1591
Halliburton Co,PO Box 3841+City+KY,1930
EMC Corporation,PO Box 2674+City+CA,157
Halliburton Co,PO Box 1478+City+CO,1067
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,1771
Linens n Things Inc,PO Box 8470+City+KY,1554
Kerr-McGee Corporation,PO Box 1426+City+GA,1068
Kellwood Company,PO Box 4107+City+WA,1200
Eastman Kodak Company,PO Box 8510+City+MI,409
Magellan Health Services Inc,PO Box 7288+City+NY,488
FMC Corp,PO Box 3176+City+FL,965
Felcor Lodging Trust Inc,PO Box 1166+City+MI,940
Fluor Corp,PO Box 6584+City+TX,1522
EGL Inc,PO Box 6620+City+TX,740
Dynegy Inc,PO Box 3772+City+FL,1551
Magellan Health Services Inc,PO Box 7288+City+NY,96
Jefferson-Pilot Co,PO Box 2050+City+MO,900
Interstate Bakeries Corporation,PO Box 5681+City+GA,157
Express Scripts Inc,PO Box 1102+City+TX,953
Diebold Incorporated,PO Box 4226+City+VT,1431
GATX Corporation,PO Box 1266+City+MI,1971
LSI Logic Corporation,PO Box 4048+City+KY,1215
Johnson Controls Inc,PO Box 9662+City+FL,1320
Harman International Industries Inc,PO Box 432+City+CO,230
Ferro Corp,PO Box 8422+City+KY,236
Humana Inc,PO Box 245+City+VT,1266
The LTV Corporation,PO Box 4539+City+MO,390
Lithia Motors Inc,PO Box 99+City+CO,1879
IMC Global Inc,PO Box 9898+City+TX,807
The Lubrizol Corporation,PO Box 8137+City+MO,742
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,374
Dynegy Inc,PO Box 9891+City+VT,1921
The Mens Wearhouse Inc,PO Box 8477+City+KY,878
International Flavors & Fragrances Inc,PO Box 8774+City+MI,64
Limited Inc,PO Box 2176+City+CA,1169
Golden West Financial Corporation,PO Box 4057+City+NY,1890
Lyondell Chemical Company,PO Box 5673+City+CA,1020
The Lubrizol Corporation,PO Box 4706+City+TX,371
KLA-Tencor Corporation,PO Box 7148+City+CT,1032
Laboratory Corporation of America Holdings,PO Box 4687+City+NY,1759
Insight Enterprises Inc,PO Box 6107+City+NY,1206
MasTec Inc,PO Box 5528+City+TX,1339
Enron Corp,PO Box 2554+City+FL,1367
International Business Machines Corp,PO Box 706+City+CO,394
Ferro Corp,PO Box 8422+City+KY,942
Marathon Oil Corporation,PO Box 7209+City+GA,930
Motorola Inc,PO Box 9657+City+NY,1638
Micron Technology Inc,PO Box 1631+City+WA,964
Eastman Kodak Company,PO Box 5337+City+FL,93
Metris Companies Inc,PO Box 2775+City+MI,206
Golden West Financial Corporation,PO Box 4057+City+NY,672
Graybar Electric Company Inc,PO Box 7448+City+VT,1610
Lincoln National Corporation,PO Box 9285+City+KY,1305
Marshall & Ilsley Corporation,PO Box 8863+City+VT,1293
Manor Care Inc,PO Box 73+City+MI,1146
Insight Enterprises Inc,PO Box 6107+City+NY,44
Motorola Inc,PO Box 6907+City+CA,996
Louisiana-Pacific Corporation,PO Box 7313+City+TX,736
Legg Mason Inc,PO Box 2675+City+MO,428
Microsoft Corporation,PO Box 8662+City+FL,441
Kimball International Inc,PO Box 8193+City+CT,1012
Duke Energy Corp,PO Box 1542+City+VT,1258
El Paso Corporation,PO Box 9566+City+WA,1137
Fluor Corp,PO Box 9537+City+TX,156
Enterprise Products Partners LP,PO Box 1298+City+NY,1486
John Hancock Financial Services Inc,PO Box 5873+City+WA,1712
GenCorp Inc,PO Box 8601+City+MI,130
Exelon Corporation,PO Box 6325+City+KY,1826
GenCorp Inc,PO Box 3948+City+NY,1682
Georgia-Pacific Corporation,PO Box 8285+City+MI,1422
Equity Office Properties Trust,PO Box 528+City+VT,354
Foamex International Inc,PO Box 2577+City+MO,536
Gold Kist Inc,PO Box 2591+City+WA,473
Federal Express Corp,PO Box 986+City+FL,1654
Electronic Arts Inc,PO Box 4289+City+VT,610
Fisher Scientific International Inc,PO Box 5517+City+NY,411
General Electric Company,PO Box 9049+City+MI,1072
DURA Automotive Systems Inc,PO Box 3208+City+MI,30
IMS Health Inc,PO Box 8273+City+KY,1731
Imperial Sugar Company,PO Box 4165+City+MO,1344
Gannett Co Inc,PO Box 7293+City+GA,1083
Equitable Resources Inc,PO Box 4159+City+TX,125
Graybar Electric Company Inc,PO Box 3631+City+GA,1243
Fluor Corp,PO Box 8657+City+CT,1411
Dover Corporation Inc,PO Box 365+City+VT,959
Guidant Corporation,PO Box 8556+City+CA,1775
Metaldyne Corporation,PO Box 9525+City+WA,715
Microsoft Corporation,PO Box 8662+City+FL,234
Emerson Electric Co,PO Box 9883+City+MI,1998
Legg Mason Inc, PO Box 4789+City+TX,653
Interpublic Group of Companies Inc,PO Box 1172+City+CA,587
Metals USA Inc,PO Box 238+City+FL,1803
LSI Logic Corporation,PO Box 1843+City+CT,164
Federal Mogul Corp,PO Box 9141+City+MO,970
Maxim Integrated Products Inc,PO Box 4017+City+TX,1910
DynCorp,PO Box 6468+City+FL,661
Family Dollar Stores Inc,PO Box 9493+City+MO,1292
Mohawk Industries Inc,PO Box 2351+City+NY,1640
ExxonMobil Corporation,PO Box 665+City+NY,1669
Foamex International Inc,PO Box 1690+City+MO,331
Lucent Technologies Inc,PO Box 6167+City+GA,908
Earthlink Inc,PO Box 4816+City+KY,775
Marshall & Ilsley Corporation,PO Box 8863+City+VT,1692
Dollar Tree Stores Inc,PO Box 621+City+WA,1210
Fleming Companies Inc,PO Box 5532+City+GA,408
Delta Air Lines Inc,PO Box 5851+City+CT,980
Integrated Electrical Services Inc,PO Box 8378+City+CA,400
Diebold Incorporated,PO Box 4226+City+VT,315
H&R Block Inc,PO Box 1550+City+KY,838
GenCorp Inc,PO Box 8601+City+MI,1668
Host Marriott Corp,PO Box 9213+City+CT,1744
EOG Resources Inc,PO Box 7839+City+GA,1950
Halliburton Co,PO Box 1478+City+CO,957
La-Z-Boy Inc,PO Box 775+City+TX,254
Limited Inc,PO Box 7789+City+WA,347
IT Group Inc,PO Box 2474+City+TX,1299
Hercules Inc,PO Box 2147+City+CA,1611
Dreyers Grand Ice Cream Inc,PO Box 3223+City+CA,1568
Fleetwood Enterprises Inc,PO Box 7084+City+MI,13
Fleming Companies Inc,PO Box 5532+City+GA,767
Medtronic Inc,PO Box 5813+City+WA,98
Entergy Corporation,PO Box 7100+City+CA,473
Enterprise Products Partners LP,PO Box 9495+City+CT,846
Echostar Communications Corporation,PO Box 6952+City+NY,1059
Dollar Tree Stores Inc,PO Box 6588+City+WA,590
Hon Industries Inc,PO Box 442+City+MI,311
Ferro Corp,PO Box 8422+City+KY,13
Footstar Inc,PO Box 1012+City+CA,278
Dominos Pizza LLC,PO Box 6703+City+CT,1648
McLeodUSA Incorporated,PO Box 870+City+WA,78
Laboratory Corporation of America Holdings,PO Box 242+City+VT,710
Eastman Kodak Company,PO Box 5191+City+CO,1103
Emerson Electric Co,PO Box 9883+City+MI,1828
Lockheed Martin Corporation,PO Box 9626+City+WA,1380
Lockheed Martin Corporation,PO Box 3604+City+GA,1494
Fiserv Inc,PO Box 133+City+CO,1673
Expeditors International of Washington Inc,PO Box 4505+City+GA,1624
Kennametal Inc,PO Box 641+City+MO,136
Dover Corporation Inc,PO Box 640+City+MI,384
Engelhard Corporation,PO Box 1112+City+MO,1081
KeySpan Corp,PO Box 4067+City+NY,119
Lennar Corporation,PO Box 6924+City+KY,1576
DynCorp,PO Box 6468+City+FL,1610
Georgia Gulf Corporation,PO Box 2478+City+CO,440
Hughes Supply Inc,PO Box 3976+City+MI,929
Dun & Bradstreet Inc,PO Box 9509+City+VT,903
Furniture Brands International Inc,PO Box 2717+City+KY,1064
Manpower Inc,PO Box 1271+City+KY,1403
Kennametal Inc,PO Box 641+City+MO,1842
IT Group Inc,PO Box 8302+City+TX,175
Fortune Brands Inc, PO Box 9147+City+GA,749
KeyCorp,PO Box 9182+City+CO,840
Health Management Associates Inc,PO Box 6190+City+VT,1356
Limited Inc,PO Box 7789+City+WA,662
Harrahs Entertainment Inc,PO Box 1345+City+TX PO,688
Hub Group Inc,PO Box 6669+City+CT,427
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1588
IT Group Inc,PO Box 8302+City+TX,1021
Johnson Controls Inc,PO Box 9662+City+FL,679
Dollar Tree Stores Inc,PO Box 6588+City+WA,1355
Furniture Brands International Inc,PO Box 8954+City+GA,1484
Ecolab Inc,PO Box 9736+City+MI,1555
Lear Corporation,PO Box 5719+City+CO,1054
Massey Energy Company,PO Box 3244+City+VT,803
Dollar Tree Stores Inc,PO Box 621+City+WA,1115
Microsoft Corporation,PO Box 4874+City+TX,1486
MPS Group Inc,PO Box 5841+City+CO,178
Hovnanian Enterprises Inc,PO Box 4090+City+TX,287
First Tennessee National Corp,PO Box 2241+City+KY,1825
Merrill Lynch & Co Inc,PO Box 1879+City+NY,1783
Georgia Gulf Corporation,PO Box 1994+City+FL,1346
DTE Energy Co,PO Box 1597+City+CO,271
Marriott International Inc,PO Box 5219+City+MI,1076
Del Monte Foods Co,PO Box 1390+City+TX,247
Fiserv Inc,PO Box 2893+City+GA,1782
Hercules Inc,PO Box 5117+City+FL,10
JB Hunt Transport Services Inc,PO Box 3232+City+TX,1645
Eli Lilly and Company,PO Box 2921+City+GA,482
Kellwood Company,PO Box 8909+City+GA,1342
Dillards Inc,PO Box 2261+City+FL,1932
Linens n Things Inc,PO Box 8847+City+WA,691
Maytag Corporation,PO Box 5982+City+FL,1190
Genuity Inc,PO Box 3318+City+CO,404
Fluor Corp,PO Box 9537+City+TX,939
HJ Heinz Company, PO Box 5012+City+CO,352
Duke Energy Corp,PO Box 6033+City+CA,108
Guidant Corporation,PO Box 2566+City+TX,1562
Lyondell Chemical Company,PO Box 5673+City+CA,156
Lear Corporation,PO Box 103+City+GA,1742
Lennox International Inc,PO Box 3652+City+TX,84
Federal Express Corp,PO Box 2482+City+CO,72
Ford Motor Co,PO Box 1243+City+GA,1883
Dell Computer Corporation,PO Box 4312+City+KY,238
Imperial Sugar Company,PO Box 4464+City+KY,1202
The LTV Corporation,PO Box 4539+City+MO,1575
Hibernia Corp,PO Box 3293+City+CT,11
Health Management Associates Inc,PO Box 9690+City+FL,1051
Dover Corporation Inc,PO Box 640+City+MI,103
Lennox International Inc,PO Box 3114+City+FL,403
Henry Schein Inc,PO Box 6064+City+FL,1617
Fleetwood Enterprises Inc,PO Box 1415+City+WA,1665
Dial Corporation,PO Box 1057+City+MO,36
Electronic Arts Inc,PO Box 9359+City+CT,175
Federal Express Corp,PO Box 2482+City+CO,722
Delphi Corp,PO Box 44+City+WA,232
Harsco Corp,PO Box 3871+City+CA,1720
General Mills Inc,PO Box 8090+City+MI,589
DURA Automotive Systems Inc,PO Box 8055+City+MO,594
Dow Jones & Company Inc,PO Box 4947+City+MO,1001
Footstar Inc,PO Box 1312+City+MO,993
Fortune Brands Inc,PO Box 9914+City+FL,516
Golden West Financial Corporation,PO Box 1095+City+MO,260
Herman Miller Inc,PO Box 3395+City+WA,1910
Golden State Bancorp Inc,PO Box 4281+City+FL,696
Harley-Davidson Inc,PO Box 4523+City+KY,1494
Federal Express Corp,PO Box 986+City+FL,1995
Jefferson-Pilot Co, PO Box 8030+City+FL,322
IMS Health Inc,PO Box 3227+City+FL,38
Jack In The Box Inc,PO Box 3546+City+VT,1063
Lear Corporation,PO Box 6083+City+MO,195
Genuine Parts Company,PO Box 5737+City+GA,25
Group 1 Automotive Inc,PO Box 2921+City+MI,814
Entergy Corporation,PO Box 7100+City+CA,497
Dow Jones & Company Inc,PO Box 4947+City+MO,859
Enterprise Products Partners LP,PO Box 3606+City+MO,1746
Honeywell International Inc, PO Box 7915+City+CA,181
Harley-Davidson Inc,PO Box 591+City+CA,1607
Milacron Inc,PO Box 4173+City+FL,1035
Interpublic Group of Companies Inc,PO Box 1172+City+CA,512
General Cable Corporation,PO Box 5401+City+VT,1854
MDC Holdings Inc,PO Box 3989+City+GA,389
Genuity Inc,PO Box 3361+City+MO,871
McLeodUSA Incorporated,PO Box 870+City+WA,1632
Eastman Chemical Company,PO Box 9383+City+CO,1641
Genesis Health Ventures Inc,PO Box 346+City+WA,1011
Graybar Electric Company Inc,PO Box 1034+City+TX,706
Level 3 Communications Inc,PO Box 1932+City+MI,1307
Dole Food Company Inc,PO Box 1535+City+FL,399
Legg Mason Inc,PO Box 4212+City+CT,1024
KeySpan Corp,PO Box 4067+City+NY,1145
EW Scripps Company, PO Box 3675+City+VT,952
Marriott International Inc,PO Box 6055+City+TX,477
Hawaiian Electric Industries Inc,PO Box 5939+City+CO,1828
Ford Motor Co,PO Box 2252+City+CO,1773
Lehman Brothers Holdings Inc,PO Box 9770+City+TX,1809
Henry Schein Inc,PO Box 7572+City+VT,1568
Emcor Group Inc,PO Box 7176+City+TX,653
EI Du Pont de Nemours and Company,PO Box 110+City+GA,1288
Lincoln National Corporation,PO Box 5628+City+WA,308
Family Dollar Stores Inc,PO Box 9493+City+MO,1232
Level 3 Communications Inc,PO Box 9353+City+FL,814
EOG Resources Inc,PO Box 5772+City+KY,1112
Nash Finch Company,PO Box 4859+City+CA,106
Medtronic Inc,PO Box 4361+City+CT,796
National Fuel Gas Company,PO Box 2139+City+TX,232
Express Scripts Inc,PO Box 1102+City+TX,321
Dole Food Company Inc,PO Box 3975+City+KY,1812
Jones Apparel Group Inc,PO Box 3482+City+CA,667
Kohls Corp,PO Box 3793+City+CO,268
Hub Group Inc,PO Box 8553+City+NY,1044
FirstEnergy Corp,PO Box 6012+City+MO,1697
Foot Locker Inc,PO Box 7411+City+WA,1216
Hewlett-Packard Company,PO Box 6320+City+MO,684
First Tennessee National Corp,PO Box 5192+City+FL,1188
Mattel Inc,PO Box 2909+City+MI,534
Genesis Health Ventures Inc,PO Box 346+City+WA,455
Gold Kist Inc,PO Box 9414+City+MO,1634
Hovnanian Enterprises Inc,PO Box 4090+City+TX,1194
Ingram Micro Inc,PO Box 7524+City+NY,1458
Eastman Chemical Company,PO Box 2742+City+CA,1634
Lehman Brothers Holdings Inc,PO Box 112+City+CA,1769
Foster Wheeler Ltd,PO Box 8702+City+CA,12
Host Marriott Corp,PO Box 9213+City+CT,189
Eli Lilly and Company,PO Box 1828+City+CT,377
Gillette Company,PO Box 1978+City+FL,311
Kemet Corp,PO Box 2238+City+NY,1761
Landstar System Inc,PO Box 5466+City+CT,276
KLA-Tencor Corporation,PO Box 1204+City+FL,344
EW Scripps Company,PO Box 3335+City+FL,1701
National Fuel Gas Company,PO Box 3685+City+WA,698
Kroger Co,PO Box 742+City+MO,1381
Hilton Hotels Corp,PO Box 5980+City+KY,1465
IKON Office Solutions Inc,PO Box 2533+City+CT,205
Genuity Inc,PO Box 3361+City+MO,24
Kindred Healthcare Inc,PO Box 8195+City+TX,641
Kennametal Inc,PO Box 641+City+MO,1242
Lehman Brothers Holdings Inc,PO Box 112+City+CA,1194
Hershey Foods Corp,PO Box 3198+City+KY,1223
Ecolab Inc,PO Box 9736+City+MI,301
First American Financial Corp,PO Box 5826+City+TX,58
Goldman Sachs Group Inc,PO Box 9199+City+CO,1507
Flowers Foods Inc,PO Box 3203+City+CO,38
Goodrich Corporation,PO Box 2816+City+MO,654
FPL Group Inc,PO Box 8447+City+FL,1379
Kroger Co,PO Box 742+City+MO,1148
Henry Schein Inc,PO Box 7572+City+VT,1903
Eastman Chemical Company,PO Box 9383+City+CO,1957
Manpower Inc,PO Box 4200+City+TX,1135
EI Du Pont de Nemours and Company,PO Box 8834+City+NY,1496
EGL Inc,PO Box 943+City+MO,1461
EMC Corporation,PO Box 2765+City+MI,792
Great Plains Energy Inc,PO Box 2710+City+MI,1526
McCormick & Company Incorporated,PO Box 7170+City+KY,284
Nacco Industries Inc,PO Box 1524+City+KY,605
Metaldyne Corporation,PO Box 5500+City+GA,1683
Gentek Inc,PO Box 5763+City+GA,1205
Equity Office Properties Trust,PO Box 1556+City+MO,1757
Genesis Health Ventures Inc,PO Box 346+City+WA,1224
Fifth Third Bancorp,PO Box 3344+City+WA,1165
Home Depot Inc,PO Box 4843+City+VT,1881
Lithia Motors Inc,PO Box 9274+City+FL,1868
Dell Computer Corporation,PO Box 2975+City+FL,542
Laboratory Corporation of America Holdings,PO Box 9117+City+CT,1560
Entergy Corporation,PO Box 4700+City+CA,792
Motorola Inc,PO Box 7106+City+WA,1185
Millennium Chemicals Inc,PO Box 6865+City+CT,1164
Genuine Parts Company,PO Box 2753+City+MI,1202
Metals USA Inc,PO Box 954+City+WA,1010
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,103
Entergy Corporation,PO Box 4700+City+CA,1455
Martin Marietta Materials Inc,PO Box 5803+City+GA,243
Forest Laboratories Inc,PO Box 732+City+CO,1517
IDT Corporation,PO Box 5108+City+TX,234
Manpower Inc,PO Box 4200+City+TX,776
Encompass Services Corporation,PO Box 1729+City+MO,1217
Gannett Co Inc,PO Box 8880+City+FL,1185
Delta Air Lines Inc,PO Box 5851+City+CT,650
MDC Holdings Inc,PO Box 3989+City+GA,896
The LTV Corporation,PO Box 4539+City+MO,389
Johnson Controls Inc,PO Box 3878+City+CT,59
General Electric Company,PO Box 9049+City+MI,1608
Masco Corporation,PO Box 4045+City+VT,868
Health Net Inc,PO Box 8991+City+NY,340
General Electric Company,PO Box 7727+City+GA,43
Gap Inc,PO Box 9644+City+MO,169
Kindred Healthcare Inc,PO Box 2529+City+TX,589
KB Home,PO Box 4456+City+KY,154
Kroger Co,PO Box 742+City+MO,1662
JDS Uniphase Corp,PO Box 3573+City+NY,885
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,1361
Goldman Sachs Group Inc,PO Box 8531+City+WA,1218
Duke Energy Corp,PO Box 1542+City+VT,1539
Laboratory Corporation of America Holdings,PO Box 242+City+VT,117
Hewlett-Packard Company,PO Box 7315+City+WA,198
Equity Office Properties Trust,PO Box 528+City+VT,1497
Equity Residential Properties Trust,PO Box 8788+City+VT,1453
HJ Heinz Company,PO Box 7455+City+NY,1456
Marsh & McLennan Companies Inc,PO Box 2653+City+MO,1727
Dover Corporation Inc,PO Box 5452+City+WA,1597
Limited Inc,PO Box 9875+City+GA,838
Georgia Gulf Corporation,PO Box 6490+City+FL,1711
Healthsouth Corp,PO Box 8053+City+MO,490
Nash Finch Company,PO Box 4859+City+CA,698
Mandalay Resort Group,PO Box 9612+City+NY,482
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1706
Limited Inc,PO Box 9875+City+GA,978
Gold Kist Inc,PO Box 2591+City+WA,74
Hormel Foods Corp,PO Box 4149+City+VT,1958
First American Financial Corp,PO Box 7097+City+TX,1236
Honeywell International Inc, PO Box 7915+City+CA,707
